date,usinr,gdp,inflation,interest,leap,election,dow_jones,gold,oil,points
2003-11-05,45.25,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5064.91
2003-11-06,45.25,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5047.54
2003-11-07,45.3,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4971.57
2003-11-10,45.215,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4998.57
2003-11-11,45.26,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5030.64
2003-11-12,45.31,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5005.77
2003-11-13,45.405,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4949.16
2003-11-14,45.36,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4865.83
2003-11-17,45.495,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4940.23
2003-11-18,45.55,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4891.13
2003-11-19,45.63,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4823.73
2003-11-20,45.735,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4771.23
2003-11-21,45.715,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4838.54
2003-11-24,45.85,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4822.15
2003-11-25,45.9,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4894.59
2003-11-27,45.895,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,4989.04
2003-11-28,45.77,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5044.82
2003-12-01,45.735,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5160.85
2003-12-02,45.715,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5186.08
2003-12-03,45.615,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5221.9
2003-12-04,45.625,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5225.9
2003-12-05,45.57,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5131.72
2003-12-08,45.52,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5131.54
2003-12-09,45.525,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5229.34
2003-12-10,45.51,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5285.54
2003-12-11,45.51,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5299.96
2003-12-12,45.52,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5315.81
2003-12-15,45.535,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5390.88
2003-12-16,45.53,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5437.05
2003-12-17,45.525,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5418.23
2003-12-18,45.515,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5455.0
2003-12-19,45.45,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5541.35
2003-12-22,45.525,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5577.96
2003-12-23,45.475,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5564.33
2003-12-24,45.475,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5641.92
2003-12-26,45.45,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5699.24
2003-12-29,45.57,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5797.33
2003-12-30,45.525,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5791.85
2003-12-31,45.625,7.860381476,3.805858995,7.30788116,0,0,9006.64,5600.0,31.08,5838.96
2004-01-01,45.596,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5915.47
2004-01-02,45.64,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6026.59
2004-01-05,45.59,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6039.0
2004-01-06,45.615,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5943.64
2004-01-07,45.535,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5957.02
2004-01-08,45.505,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6108.54
2004-01-09,45.43,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6119.59
2004-01-12,45.37,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6067.76
2004-01-13,45.35,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6132.97
2004-01-14,45.37,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6194.11
2004-01-15,45.43,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6063.91
2004-01-16,45.4,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5946.19
2004-01-19,45.42,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6064.1
2004-01-20,45.375,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5922.11
2004-01-21,45.35,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5758.19
2004-01-22,45.39,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5593.74
2004-01-23,45.385,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5816.64
2004-01-27,45.38,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5993.06
2004-01-28,45.385,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5876.05
2004-01-29,45.275,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5802.75
2004-01-30,45.27,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5695.67
2004-02-03,45.295,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5620.98
2004-02-04,45.27,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5756.76
2004-02-05,45.21,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5720.63
2004-02-06,45.285,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5786.35
2004-02-09,45.21,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5926.22
2004-02-10,45.19,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5932.52
2004-02-11,45.195,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5949.78
2004-02-12,45.215,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5936.96
2004-02-13,45.19,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6011.66
2004-02-16,45.215,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6012.35
2004-02-17,45.23,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6035.8
2004-02-18,45.235,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6027.02
2004-02-19,45.27,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5855.1
2004-02-20,45.275,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5850.72
2004-02-23,45.285,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5698.04
2004-02-24,45.25,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5734.44
2004-02-25,45.2,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5618.15
2004-02-26,45.2,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5567.12
2004-02-27,45.205,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5667.51
2004-03-01,45.21,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5823.17
2004-03-03,45.27,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5842.2
2004-03-04,45.27,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5815.87
2004-03-05,45.325,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5880.35
2004-03-08,45.18,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5935.19
2004-03-09,45.18,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5850.61
2004-03-10,45.2,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5759.29
2004-03-11,45.21,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5649.86
2004-03-12,45.27,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5700.4
2004-03-15,45.22,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5520.66
2004-03-16,45.21,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5525.09
2004-03-17,45.19,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5535.69
2004-03-18,45.215,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5414.94
2004-03-19,45.175,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5443.44
2004-03-22,45.04,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5365.4
2004-03-23,44.815,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5400.99
2004-03-24,44.725,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5395.28
2004-03-25,44.735,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5414.44
2004-03-26,44.42,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5528.94
2004-03-29,43.995,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5571.37
2004-03-30,44.02,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5520.44
2004-03-31,43.35,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5590.6
2004-04-01,43.31,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5740.85
2004-04-02,43.6,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5788.08
2004-04-05,43.62,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5838.02
2004-04-06,43.62,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5822.42
2004-04-07,43.48,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5815.13
2004-04-08,43.575,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5838.45
2004-04-12,43.615,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5783.79
2004-04-13,43.71,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5904.52
2004-04-15,43.97,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5843.97
2004-04-16,43.77,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5862.82
2004-04-19,43.885,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5800.54
2004-04-20,43.865,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5804.81
2004-04-21,44.015,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5876.42
2004-04-22,44.165,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5924.18
2004-04-23,44.06,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5925.58
2004-04-27,44.17,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5712.28
2004-04-28,44.12,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5713.09
2004-04-29,44.385,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5668.43
2004-04-30,44.47,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5655.09
2004-05-03,44.83,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5584.99
2004-05-04,44.57,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5647.15
2004-05-05,44.53,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5686.19
2004-05-06,44.61,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5757.3
2004-05-07,44.61,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5669.58
2004-05-10,44.95,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5555.84
2004-05-11,45.32,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5325.9
2004-05-12,45.3,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5358.35
2004-05-13,45.235,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5399.47
2004-05-14,45.52,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5069.87
2004-05-17,45.45,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4505.16
2004-05-18,45.405,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4877.02
2004-05-19,45.14,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5006.1
2004-05-20,45.225,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4932.11
2004-05-21,45.235,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4961.57
2004-05-24,45.28,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5123.23
2004-05-25,45.295,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5102.22
2004-05-26,45.34,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5081.95
2004-05-27,45.345,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5058.55
2004-05-28,45.385,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4835.39
2004-05-31,45.48,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4759.62
2004-06-01,45.38,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4835.12
2004-06-02,45.33,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4923.69
2004-06-03,45.15,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4817.99
2004-06-04,45.05,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4889.0
2004-06-07,45.02,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4938.15
2004-06-08,44.96,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4962.63
2004-06-09,44.93,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4963.75
2004-06-10,45.02,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4944.64
2004-06-11,45.07,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4832.71
2004-06-14,45.325,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4746.01
2004-06-15,45.3,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4814.85
2004-06-16,45.34,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4788.8
2004-06-17,45.475,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4839.88
2004-06-18,45.57,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4769.99
2004-06-21,45.86,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4738.62
2004-06-22,46.18,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4735.86
2004-06-23,45.675,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4644.0
2004-06-24,45.875,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4708.55
2004-06-25,45.785,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4756.39
2004-06-28,45.905,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4837.6
2004-06-29,46.035,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4841.38
2004-06-30,45.975,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4795.46
2004-07-01,45.8,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4874.05
2004-07-02,45.7,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4870.58
2004-07-05,45.8,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4843.77
2004-07-06,45.99,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4928.59
2004-07-07,45.825,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4955.97
2004-07-08,45.715,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4843.84
2004-07-09,45.615,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4945.48
2004-07-12,45.675,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4944.54
2004-07-13,45.82,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4898.99
2004-07-14,45.91,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4848.3
2004-07-15,46.05,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4888.19
2004-07-16,45.8,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4951.17
2004-07-19,46.075,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4975.4
2004-07-20,46.075,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4957.88
2004-07-21,46.1,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,4993.76
2004-07-22,46.235,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5054.29
2004-07-23,46.29,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5073.34
2004-07-26,46.255,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5118.17
2004-07-27,46.195,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5075.88
2004-07-28,46.24,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5070.29
2004-07-29,46.385,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5120.45
2004-07-30,46.375,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5170.32
2004-08-02,46.275,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5202.53
2004-08-03,46.365,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5194.63
2004-08-04,46.345,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5169.07
2004-08-05,46.33,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5252.78
2004-08-06,46.28,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5196.99
2004-08-09,46.35,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5233.21
2004-08-10,46.325,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5252.05
2004-08-11,46.29,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5175.16
2004-08-12,46.185,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5139.77
2004-08-13,46.22,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5102.92
2004-08-16,46.335,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5102.37
2004-08-17,46.3,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5102.94
2004-08-18,46.3,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5038.28
2004-08-19,46.25,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5123.65
2004-08-20,46.225,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5064.66
2004-08-23,46.2,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5033.69
2004-08-24,46.275,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5067.39
2004-08-25,46.3,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5088.56
2004-08-26,46.32,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5135.45
2004-08-27,46.305,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5117.01
2004-08-30,46.345,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5186.45
2004-08-31,46.315,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5192.08
2004-09-01,46.29,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5210.85
2004-09-02,46.305,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5198.72
2004-09-03,46.285,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5218.46
2004-09-06,46.28,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5246.23
2004-09-07,46.315,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5264.67
2004-09-08,46.3,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5298.16
2004-09-09,46.285,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5298.23
2004-09-10,46.22,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5370.05
2004-09-13,46.145,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5397.46
2004-09-14,45.775,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5428.77
2004-09-15,45.81,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5420.09
2004-09-16,45.805,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5477.68
2004-09-17,45.845,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5561.15
2004-09-20,45.835,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5545.82
2004-09-21,45.785,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5605.93
2004-09-22,45.83,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5616.87
2004-09-23,45.845,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5539.48
2004-09-24,45.83,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5527.75
2004-09-27,45.905,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5511.81
2004-09-28,46.045,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5462.61
2004-09-29,45.965,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5527.56
2004-09-30,45.925,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5583.61
2004-10-01,45.855,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5675.54
2004-10-04,45.79,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5766.3
2004-10-05,45.83,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5758.67
2004-10-06,45.835,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5713.75
2004-10-07,45.845,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5773.66
2004-10-08,45.775,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5776.85
2004-10-11,45.78,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5717.54
2004-10-12,45.84,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5676.73
2004-10-14,45.795,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5713.1
2004-10-15,45.795,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5686.73
2004-10-18,45.815,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5679.83
2004-10-19,45.775,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5738.11
2004-10-20,45.775,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5673.02
2004-10-21,45.715,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5641.06
2004-10-25,45.6,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5581.49
2004-10-26,45.64,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5651.09
2004-10-27,45.595,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5662.87
2004-10-28,45.44,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5715.62
2004-10-29,45.335,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5672.27
2004-11-01,45.375,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5704.1
2004-11-02,45.465,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5754.76
2004-11-03,45.295,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5842.54
2004-11-04,45.105,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5832.88
2004-11-05,45.035,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5891.36
2004-11-08,45.11,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5930.47
2004-11-09,45.115,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5929.6
2004-11-10,45.105,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5973.75
2004-11-11,45.15,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5954.31
2004-11-12,45.06,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5964.01
2004-11-16,45.005,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5996.7
2004-11-17,45.0,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6016.58
2004-11-18,45.015,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6025.47
2004-11-19,45.05,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5961.71
2004-11-22,44.92,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,5963.8
2004-11-23,45.015,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6009.86
2004-11-24,45.005,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6035.95
2004-11-25,45.02,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6035.03
2004-11-29,44.67,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6157.77
2004-11-30,44.5,7.922936613,3.767251735,4.910128302,1,1,10315.51,5850.0,41.51,6234.29
